"","id","cue_id","response_id","response","cue","revision","subtlex_id","kuperman_id"
"6034",6034,29,3282,"noise","grrr",NA,1498,30360
"6035",6035,29,3352,"oink","grrr",NA,22777,31055
"6036",6036,29,3354,"okay","grrr",NA,265,31061
"6037",6037,29,3356,"old door","grrr","old door",NA,NA
"6038",6038,29,3452,"ow","grrr",NA,1542,NA
"6039",6039,29,3471,"pain","grrr",NA,775,32047
"6040",6040,29,3580,"people","grrr",NA,131,32937
"6041",6041,29,3603,"person","grrr",NA,435,33155
"6042",6042,29,3608,"pet","grrr",NA,2660,33247
"6043",6043,29,3660,"pirate","grrr",NA,6986,33727
"6045",6045,29,3697,"playing","grrr",NA,548,33936
"6046",6046,29,3787,"pout","grrr",NA,15004,34631
"6047",6047,29,3798,"predator","grrr",NA,9444,34772
"6048",6048,29,3818,"pretend","grrr",NA,1240,35026
"6049",6049,29,3877,"purr","grrr",NA,23393,35983
"6050",6050,29,3911,"rabies","grrr",NA,12661,36325
"6051",6051,29,3913,"raccoon","grrr",NA,14661,36326
"6052",6052,29,3917,"racoon","grrr",NA,48745,36357
"6053",6053,29,3923,"rah","grrr",NA,22327,NA
"6054",6054,29,3924,"rahhhhh","grrr","rahhhhh",NA,NA
"6055",6055,29,3952,"raw","grrr",NA,3496,36696
"6056",6056,29,3953,"rawr","grrr","rawr",NA,NA
"6057",6057,29,3954,"rawr xd","grrr","rawr xd",NA,NA
"6058",6058,29,3955,"rawrr","grrr","rawrr",NA,NA
"6059",6059,29,4082,"roar","grrr",NA,7618,38884
"6060",6060,29,4128,"rough","grrr",NA,1330,39064
"6061",6061,29,4138,"rude","grrr",NA,2025,39166
"6062",6062,29,4139,"ruff","grrr",NA,28999,39175
"6063",6063,29,4145,"rumble","grrr",NA,9640,39202
"6064",6064,29,4150,"run","grrr",NA,287,39229
"6065",6065,29,4164,"sad","grrr",NA,968,39332
"6066",6066,29,4226,"scare","grrr",NA,1489,39785
"6067",6067,29,4227,"scared","grrr",NA,613,39788
"6068",6068,29,4228,"scarry","grrr","scary",NA,NA
"6069",6069,29,4229,"scary","grrr",NA,1966,39803
"6070",6070,29,4232,"scene","grrr",NA,1105,39829
"6071",6071,29,4241,"scold","grrr",NA,14350,39946
"6073",6073,29,4356,"shivering","grrr",NA,11935,41034
"6074",6074,29,4361,"shoot","grrr",NA,629,41070
"6075",6075,29,4410,"silly","grrr",NA,1051,41438
"6076",6076,29,4498,"smoke","grrr",NA,1032,42107
"6077",6077,29,4507,"snake","grrr",NA,3031,42170
"6078",6078,29,4567,"sound","grrr",NA,504,42659
"6079",6079,29,4568,"sounds","grrr",NA,469,42670
"6080",6080,29,4670,"starving","grrr",NA,2380,43559
"6081",6081,29,4709,"stomach","grrr",NA,1531,43912
"6082",6082,29,4932,"teeth","grrr",NA,1198,45795
"6083",6083,29,4950,"text","grrr",NA,6170,46076
"6084",6084,29,5034,"tiger","grrr",NA,3479,46461
"6085",6085,29,5054,"tired","grrr",NA,648,46589
"6086",6086,29,5154,"trex","grrr","trex",NA,NA
"6087",6087,29,5226,"ugh","grrr",NA,3407,NA
"6088",6088,29,5273,"unplesent","grrr","unpleasant",NA,NA
"6089",6089,29,5283,"upset","grrr",NA,841,49214
"6090",6090,29,5329,"vehicle","grrr",NA,2527,49551
"6091",6091,29,5343,"vicious","grrr",NA,4093,49756
"6092",6092,29,5445,"weird","grrr",NA,771,50568
"6093",6093,29,5446,"weirdo","grrr",NA,8030,50572
"6094",6094,29,5453,"what","grrr",NA,15,50650
"6095",6095,29,5478,"white","grrr",NA,604,50782
"6096",6096,29,5490,"wild","grrr",NA,1098,50914
"6097",6097,29,5526,"wolf","grrr",NA,3957,51165
"6098",6098,29,5538,"woods","grrr",NA,2331,51227
"6099",6099,29,5539,"woof","grrr",NA,14716,51242
"6100",6100,29,5593,"yell","grrr",NA,2357,51542
"6101",6101,30,2,"a","have",NA,3,1
"6102",6102,30,7,"a great day","have","a great day",NA,NA
"6104",6104,30,33,"abundance","have",NA,16248,189
"6105",6105,30,55,"acquire","have",NA,8373,408
"6106",6106,30,59,"action","have",NA,1050,444
"6107",6107,30,127,"allow","have",NA,1175,1171
"6109",6109,30,155,"amount","have",NA,1800,1383
"6110",6110,30,168,"and the have nots","have","and the have nots",NA,NA
"6111",6111,30,202,"anything","have",NA,127,1801
"6112",6112,30,215,"apple","have",NA,2446,1918
"6113",6113,30,226,"aqquire","have","acquire",NA,NA
"6114",6114,30,227,"aquire","have","acquire",NA,NA
"6115",6115,30,230,"are","have",NA,18,2104
"6116",6116,30,241,"arms","have",NA,1030,2173
"6117",6117,30,256,"ask","have",NA,210,2318
"6118",6118,30,257,"asking","have",NA,530,2322
"6119",6119,30,301,"away","have",NA,160,2858
"6120",6120,30,317,"baby","have",NA,391,2910
"6121",6121,30,399,"be","have",NA,16,3580
"6122",6122,30,426,"been","have",NA,73,3734
"6123",6123,30,427,"beer","have",NA,1078,3741
"6124",6124,30,432,"begun","have",NA,3345,3794
"6125",6125,30,442,"belong","have",NA,1232,3886
"6126",6126,30,443,"belonging","have",NA,9461,3888
"6127",6127,30,444,"belongings","have",NA,7869,3889
"6128",6128,30,501,"blessed","have",NA,3248,4492
"6129",6129,30,543,"boobs","have",NA,5521,4951
"6130",6130,30,549,"books","have",NA,1090,4987
"6131",6131,30,562,"borrow","have",NA,1622,5087
"6132",6132,30,588,"brain","have",NA,973,5266
"6133",6133,30,605,"breakfast","have",NA,990,5380
"6134",6134,30,631,"brought","have",NA,439,5629
"6135",6135,30,702,"buy","have",NA,481,6119
"6136",6136,30,734,"can","have",NA,25,6404
"6138",6138,30,743,"candy","have",NA,1990,6447
"6139",6139,30,760,"captive","have",NA,9715,6592
"6140",6140,30,761,"car","have",NA,381,6602
"6141",6141,30,789,"carry","have",NA,883,6775
"6142",6142,30,800,"cat","have",NA,1371,6891
"6143",6143,30,871,"cherish","have",NA,7005,7555
"6144",6144,30,911,"choice","have",NA,661,7730
"6145",6145,30,974,"closed","have",NA,1047,8300
"6146",6146,30,979,"clothes","have",NA,721,8317
"6147",6147,30,1056,"completed","have",NA,4377,9060
"6148",6148,30,1060,"computer","have",NA,1526,9155
"6149",6149,30,1090,"contain","have",NA,4933,9698
"6150",6150,30,1124,"coul","have",NA,51568,NA
"6151",6151,30,1125,"could","have",NA,82,10277
"6152",6152,30,1151,"cows","have",NA,5022,10491
"6153",6153,30,1169,"crave","have",NA,9917,10614
"6154",6154,30,1246,"current","have",NA,2514,11187
"6155",6155,30,1258,"dad","have",NA,471,11352
"6156",6156,30,1342,"desire","have",NA,2350,12464
"6157",6157,30,1345,"desperate","have",NA,1857,12483
"6158",6158,30,1381,"dinner","have",NA,517,12972
"6159",6159,30,1421,"do","have",NA,34,13746
"6160",6160,30,1431,"dog","have",NA,670,13806
"6161",6161,30,1433,"dogs","have",NA,1469,13826
"6163",6163,30,1445,"done","have",NA,207,13894
"6164",6164,30,1553,"eggs","have",NA,1649,14846
"6165",6165,30,1600,"english","have",NA,967,NA
"6166",6166,30,1617,"errands","have",NA,7157,15844
"6167",6167,30,1636,"everything","have",NA,178,16068
"6168",6168,30,1685,"family","have",NA,362,16852
"6169",6169,30,1707,"fat","have",NA,948,16971
"6170",6170,30,1762,"find","have",NA,153,17437
"6171",6171,30,1768,"fingers","have",NA,1504,17461
"6172",6172,30,1843,"food","have",NA,566,18142
"6173",6173,30,1873,"fortune","have",NA,1746,18445
"6174",6174,30,1904,"freedom","have",NA,1902,18606
"6175",6175,30,1918,"friend","have",NA,274,18691
"6176",6176,30,1920,"friends","have",NA,345,18697
"6177",6177,30,1952,"fun","have",NA,444,18878
"6178",6178,30,1968,"gain","have",NA,2780,19034
"6179",6179,30,1973,"gameboy","have","gameboy",NA,NA
"6180",6180,30,1991,"gather","have",NA,2503,19245
"6181",6181,30,1997,"gave","have",NA,343,19271
"6182",6182,30,2014,"get","have",NA,47,19476
"6183",6183,30,2020,"gift","have",NA,1034,19521
"6184",6184,30,2023,"gimme","have",NA,2946,NA
"6185",6185,30,2032,"give","have",NA,108,19598
"6186",6186,30,2055,"goals","have",NA,6657,19817
"6187",6187,30,2065,"gone","have",NA,305,19912
"6188",6188,30,2091,"got","have",NA,77,19993
"6189",6189,30,2093,"gotten","have",NA,903,19995
"6190",6190,30,2095,"grab","have",NA,826,20029
"6191",6191,30,2096,"grab it","have","grab it",NA,NA
"6192",6192,30,2122,"grateful","have",NA,1817,20178
"6193",6193,30,2132,"greed","have",NA,6323,20251
"6194",6194,30,2190,"gum","have",NA,3468,20599
"6195",6195,30,2205,"had","have",NA,85,20757
"6196",6196,30,2206,"hadn't","have","hadn't",NA,NA
"6197",6197,30,2218,"hand","have",NA,340,20895
"6198",6198,30,2222,"handing over","have","handing over",NA,NA
"6199",6199,30,2247,"harvest","have",NA,7537,21132
"6200",6200,30,2248,"has","have",NA,111,21138
"6201",6201,30,2256,"have","have",NA,17,21203
"6202",6202,30,2259,"have not","have","have not",NA,NA
"6204",6204,30,2261,"havent","have",NA,33161,NA
"6205",6205,30,2275,"health","have",NA,1407,21318
"6206",6206,30,2297,"help","have",NA,146,21484
"6207",6207,30,2304,"her","have",NA,109,21543
"6208",6208,30,2308,"here","have",NA,26,21568
"6209",6209,30,2343,"hive","have",NA,18156,21826
"6210",6210,30,2345,"hoarder","have","hoard",33181,21828
"6211",6211,30,2349,"hold","have",NA,246,21890
"6212",6212,30,2351,"holding","have",NA,809,21893
"6213",6213,30,2363,"homework","have",NA,2635,21980
"6214",6214,30,2367,"honor","have",NA,1029,22037
"6215",6215,30,2438,"i","have",NA,10,22666
"6217",6217,30,2538,"is","have",NA,13,24672
"6218",6218,30,2542,"it","have",NA,6,24707
"6219",6219,30,2543,"it all","have","it all",NA,NA
"6220",6220,30,2555,"items","have",NA,5053,24719
"6221",6221,30,2568,"jealous","have",NA,1545,24850
"6222",6222,30,2583,"job","have",NA,298,24963
"6223",6223,30,2627,"keep","have",NA,161,25231
"6224",6224,30,2628,"keep with me","have","keep with me",NA,NA
"6225",6225,30,2633,"key","have",NA,889,25263
"6226",6226,30,2672,"knowledge","have",NA,1935,25533
"6228",6228,30,2779,"like","have",NA,43,26382
"6229",6229,30,2816,"little","have",NA,112,26590
"6230",6230,30,2869,"lost","have",NA,322,26889
"6231",6231,30,2882,"love","have",NA,177,26926
"6232",6232,30,2897,"lucky","have",NA,525,26998
"6233",6233,30,2903,"lunch","have",NA,755,27051
"6234",6234,30,2918,"made","have",NA,173,27187
"6235",6235,30,2929,"maintain","have",NA,3013,27298
"6236",6236,30,2932,"make","have",NA,87,27320
"6237",6237,30,2947,"mandatory","have",NA,8944,27429
"6238",6238,30,2954,"many","have",NA,266,27551
"6239",6239,30,2967,"marriage","have",NA,1119,27659
"6240",6240,30,2982,"materials","have",NA,6570,27814
"6241",6241,30,2999,"me","have",NA,22,27910
"6242",6242,30,3019,"meep","have","meep",NA,NA
"6243",6243,30,3063,"milk","have",NA,1488,28500
"6244",6244,30,3069,"mine","have",NA,354,28582
"6245",6245,30,3082,"missed","have",NA,696,28823
"6246",6246,30,3098,"mom","have",NA,503,29044
"6247",6247,30,3105,"money","have",NA,327,29070
"6248",6248,30,3122,"more","have",NA,93,29246
"6249",6249,30,3157,"much","have",NA,118,29446
"6250",6250,30,3174,"music","have",NA,741,29633
"6251",6251,30,3175,"must","have",NA,196,29665
"6252",6252,30,3219,"need","have",NA,110,29985
"6253",6253,30,3222,"needing","have",NA,3900,29991
"6254",6254,30,3224,"needs","have",NA,467,30000
"6255",6255,30,3235,"never","have",NA,98,30154
"6256",6256,30,3236,"never have i ever","have","never have i ever",NA,NA
"6257",6257,30,3272,"no","have",NA,20,30327
"6258",6258,30,3304,"not","have",NA,33,30558
"6259",6259,30,3309,"nothing","have",NA,136,30582
"6260",6260,30,3311,"noun","have",NA,21776,30604
"6261",6261,30,3314,"now","have",NA,30,30629
"6262",6262,30,3333,"objects","have",NA,4787,30807
"6263",6263,30,3338,"obtain","have",NA,7361,30889
"6264",6264,30,3339,"obtained","have",NA,9003,30890
"6265",6265,30,3372,"one","have",NA,37,31114
"6266",6266,30,3456,"own","have",NA,220,31932
"6267",6267,30,3457,"owned","have",NA,3165,31933
"6268",6268,30,3458,"owner","have",NA,2090,31934
"6269",6269,30,3459,"ownership","have",NA,9877,31936
"6270",6270,30,3511,"parents","have",NA,698,32370
"6271",6271,30,3530,"pass","have",NA,647,32490
"6272",6272,30,3535,"past","have",NA,561,32523
"6273",6273,30,3541,"patience","have",NA,2831,32591
"6274",6274,30,3604,"personal","have",NA,709,33161
"6275",6275,30,3670,"place","have",NA,182,33805
"6276",6276,30,3702,"please","have",NA,139,33971
"6277",6277,30,3712,"plural","have",NA,16410,34082
"6278",6278,30,3740,"poor","have",NA,635,34345
"6279",6279,30,3759,"posess","have","pose",5198,34466
"6280",6280,30,3760,"posession","have","possession",NA,NA
"6281",6281,30,3762,"posses","have",NA,30982,34490
"6282",6282,30,3763,"possesion","have","possession",NA,NA
"6283",6283,30,3764,"possesive","have","possessive",NA,NA
"6284",6284,30,3765,"possess","have",NA,5632,34491
"6285",6285,30,3767,"possession","have",NA,3044,34495
"6286",6286,30,3809,"present","have",NA,763,34956
"6287",6287,30,3832,"privacy","have",NA,2669,35164
"6288",6288,30,3834,"privilege","have",NA,3470,35174
"6289",6289,30,3850,"property","have",NA,1670,35470
"6290",6290,30,3855,"protein","have",NA,7137,35583
"6291",6291,30,3858,"proud","have",NA,764,35614
"6292",6292,30,3902,"question","have",NA,449,36207
"6293",6293,30,3950,"rave","have",NA,10273,36681
"6294",6294,30,3963,"receive","have",NA,2296,36932
"6295",6295,30,3964,"received","have",NA,1698,36933
"6296",6296,30,3968,"recieve","have","receive",NA,NA
"6297",6297,30,4005,"religion","have",NA,3483,37665
"6298",6298,30,4017,"require","have",NA,3393,38072
"6299",6299,30,4021,"resourceful","have",NA,12057,38228
"6300",6300,30,4037,"retain","have",NA,8770,38348
"6301",6301,30,4053,"rich","have",NA,919,38667
"6302",6302,30,4113,"room","have",NA,271,38994
"6303",6303,30,4170,"said","have",NA,119,39386
"6304",6304,30,4237,"school","have",NA,454,39888
"6305",6305,30,4278,"see","have",NA,51,40357
"6306",6306,30,4288,"seen","have",NA,243,40381
"6307",6307,30,4328,"share","have",NA,846,40822
"6308",6308,30,4360,"shoes","have",NA,962,41060
"6309",6309,30,4374,"should","have",NA,102,41137
"6310",6310,30,4392,"siblings","have",NA,10975,41293
"6311",6311,30,4394,"sickness","have",NA,4430,41307
"6312",6312,30,4521,"so","have",NA,31,42366
"6313",6313,30,4546,"some","have",NA,70,42543
"6314",6314,30,4550,"something","have",NA,84,42551
"6315",6315,30,4576,"space","have",NA,1167,42729
"6316",6316,30,4586,"spaz","have","spa",7759,42728
"6317",6317,30,4761,"stuff","have",NA,353,44279
"6318",6318,30,4812,"supplies","have",NA,3086,44878
"6319",6319,30,4878,"take","have",NA,63,45450
"6320",6320,30,4879,"taken","have",NA,508,45454
"6321",6321,30,4941,"tener","have","tener",NA,NA
"6322",6322,30,4943,"tengo","have","tengo",NA,NA
"6323",6323,30,4957,"thankful","have",NA,6074,46096
"6324",6324,30,4959,"thanks","have",NA,197,46100
"6325",6325,30,4961,"that","have",NA,14,46103
"6326",6326,30,4985,"there","have",NA,24,46158
"6327",6327,30,4986,"they","have",NA,49,46188
"6328",6328,30,4989,"thing","have",NA,114,46214
"6329",6329,30,4990,"things","have",NA,170,46220
"6330",6330,30,4995,"this","have",NA,19,46244
"6331",6331,30,5041,"time","have",NA,57,46498
"6332",6332,30,5062,"to","have",NA,2,46621
"6333",6333,30,5065,"to do","have","to do",NA,NA
"6334",6334,30,5067,"to have something","have","to have something",NA,NA
"6335",6335,30,5106,"touch","have",NA,511,46895
"6336",6336,30,5120,"toy","have",NA,2886,46977
"6337",6337,30,5124,"toys","have",NA,3503,46981
"6338",6338,30,5168,"trust","have",NA,490,47605
"6339",6339,30,5251,"undergo","have",NA,16729,48252
"6340",6340,30,5296,"use","have",NA,248,49284
"6341",6341,30,5297,"used","have",NA,264,49286
"6342",6342,30,5331,"verb","have",NA,17478,49630
"6343",6343,30,5379,"walked","have",NA,1023,50166
"6344",6344,30,5389,"want","have",NA,61,50222
"6345",6345,30,5400,"was","have",NA,39,50304
"6346",6346,30,5414,"water","have",NA,498,50373
"6347",6347,30,5427,"we","have",NA,21,50446
"6348",6348,30,5453,"what","have",NA,15,50650
"6349",6349,30,5454,"what i have","have","what i have",NA,NA
"6350",6350,30,5456,"what you have","have","what you have",NA,NA
"6351",6351,30,5458,"whatever","have",NA,338,50651
"6352",6352,30,5485,"why","have",NA,64,50852
"6353",6353,30,5494,"will","have",NA,103,50937
"6354",6354,30,5497,"win","have",NA,723,50959
"6355",6355,30,5521,"within","have",NA,980,51127
"6357",6357,30,5547,"work","have",NA,154,51266
"6358",6358,30,5557,"would","have",NA,72,51362
"6359",6359,30,5599,"yes","have",NA,100,51564
"6360",6360,30,5602,"yet","have",NA,256,51571
"6361",6361,30,5608,"you","have",NA,4,51598
"6362",6362,30,5611,"you ever","have","you ever",NA,NA
"6363",6363,30,5619,"your's","have","your's",393,51608
"6364",6364,30,5620,"yours","have",NA,393,51608
"6365",6365,31,40,"accident","help",NA,885,257
"6366",6366,31,57,"act","help",NA,662,439
"6367",6367,31,59,"action","help",NA,1050,444
"6368",6368,31,73,"advice","help",NA,1164,712
"6369",6369,31,99,"aid","help",NA,3170,933
"6370",6370,31,100,"aide","help",NA,10844,934
"6371",6371,31,107,"alarm","help",NA,1997,1030
"6372",6372,31,116,"alert","help",NA,2554,1067
"6373",6373,31,134,"alone","help",NA,304,1206
"6374",6374,31,149,"ambulance","help",NA,2366,1319
"6375",6375,31,150,"ambulence","help","ambulance",NA,NA
"6376",6376,31,186,"annoying","help",NA,3389,1620
"6377",6377,31,189,"answers","help",NA,1678,1657
"6378",6378,31,198,"anxiety","help",NA,5072,1794
"6379",6379,31,200,"anybody","help",NA,415,1798
"6380",6380,31,201,"anyone","help",NA,339,1800
"6381",6381,31,256,"ask","help",NA,210,2318
"6382",6382,31,257,"asking","help",NA,530,2322
"6383",6383,31,262,"assist","help",NA,4202,2425
"6384",6384,31,263,"assistance","help",NA,3429,2426
"6385",6385,31,264,"assitance","help","assistance",NA,NA
"6386",6386,31,275,"attack","help",NA,995,2563
"6387",6387,31,278,"attention","help",NA,680,2591
"6388",6388,31,310,"ayuda","help","ayuda",NA,NA
"6389",6389,31,311,"ayudame","help","ayudame",NA,NA
"6390",6390,31,312,"ayudar","help","ayudar",NA,NA
"6391",6391,31,341,"bad","help",NA,188,3036
"6392",6392,31,402,"beach","help",NA,1455,3581
"6393",6393,31,410,"beatles","help",NA,9419,NA
"6394",6394,31,481,"biological engineers","help","biological engineers",NA,NA
"6395",6395,31,513,"blood","help",NA,578,4591
"6396",6396,31,547,"book","help",NA,634,4966
"6397",6397,31,623,"broken","help",NA,819,5578
"6398",6398,31,699,"button","help",NA,1993,6106
"6399",6399,31,724,"call","help",NA,163,6313
"6401",6401,31,770,"care","help",NA,218,6666
"6402",6402,31,775,"caring","help",NA,4422,6704
"6403",6403,31,789,"carry","help",NA,883,6775
"6404",6404,31,811,"cautious","help",NA,7126,7033
"6405",6405,31,841,"change","help",NA,368,7304
"6406",6406,31,909,"chocolate pie","help","chocolate pie",NA,NA
"6407",6407,31,914,"choking","help",NA,6060,7744
"6408",6408,31,947,"class","help",NA,807,8092
"6409",6409,31,953,"clean","help",NA,587,8138
"6410",6410,31,964,"clinic","help",NA,4080,8242
"6411",6411,31,1030,"come","help",NA,48,8794
"6412",6412,31,1046,"common","help",NA,1179,8923
"6413",6413,31,1049,"community","help",NA,1972,8959
"6414",6414,31,1059,"comprehention","help","comprehension",NA,NA
"6415",6415,31,1072,"confused","help",NA,1482,9405
"6416",6416,31,1074,"confusion","help",NA,4501,9409
"6417",6417,31,1083,"considerate","help",NA,7236,9560
"6418",6418,31,1102,"cooking","help",NA,1998,9947
"6419",6419,31,1111,"cops","help",NA,1149,10018
"6420",6420,31,1199,"cross","help",NA,1145,10859
"6421",6421,31,1220,"cry","help",NA,1025,10999
"6422",6422,31,1258,"dad","help",NA,471,11352
"6423",6423,31,1268,"damsel","help",NA,18983,11407
"6424",6424,31,1275,"danger","help",NA,1348,11427
"6425",6425,31,1334,"dependence","help",NA,23137,12260
"6426",6426,31,1343,"desk","help",NA,1355,12470
"6427",6427,31,1344,"despair","help",NA,5427,12477
"6428",6428,31,1363,"die","help",NA,442,12814
"6429",6429,31,1369,"difficult","help",NA,909,12845
"6430",6430,31,1387,"dire","help",NA,10057,13018
"6431",6431,31,1388,"dire need","help","dire need",NA,NA
"6432",6432,31,1414,"distress","help",NA,5123,13623
"6433",6433,31,1421,"do","help",NA,34,13746
"6434",6434,31,1426,"doctor","help",NA,549,13766
"6435",6435,31,1448,"dont","help",NA,13261,NA
"6436",6436,31,1493,"drown","help",NA,3485,14319
"6437",6437,31,1494,"drowning","help",NA,4820,14321
"6438",6438,31,1574,"emergency","help",NA,1182,15151
"6439",6439,31,1583,"ems","help",NA,21196,NA
"6440",6440,31,1586,"encouraging","help",NA,7275,15323
"6441",6441,31,1613,"er","help",NA,2860,NA
"6442",6442,31,1619,"essay","help",NA,8171,15922
"6443",6443,31,1635,"everyone","help",NA,388,16066
"6444",6444,31,1682,"fall","help",NA,610,16813
"6445",6445,31,1685,"family","help",NA,362,16852
"6446",6446,31,1713,"favor","help",NA,835,17029
"6447",6447,31,1716,"fear","help",NA,1020,17050
"6448",6448,31,1762,"find","help",NA,153,17437
"6449",6449,31,1773,"fire","help",NA,519,17480
"6450",6450,31,1774,"fire truck","help","firetruck",NA,NA
"6451",6451,31,1775,"fireman","help",NA,9277,17508
"6452",6452,31,1776,"firemen","help",NA,11552,17509
